"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Happy Dosa House"|"150"|"South Indian"|"Patna"|"Khajpura"|"https://www.zomato.com/patna/happy-dosa-house-khajpura/info"|"20"|"Quick Bites"|"1pm to 10pm(Mon-Sun)"|"Average"|"3.4"|"23"
"Sona Ram Mithaiwala"|"300"|"Chinese,Desserts"|"Patna"|"Digha Ghat"|"https://www.zomato.com/patna/sona-ram-mithaiwala-digha-ghat/info"|"20"|"Quick Bites"|"8am to 9pm(Mon-Sun)"|"Average"|"3.4"|"22"
"Bawarchi Restaurant"|"250"|"Fast Food,North Indian,Chinese,Mughlai"|"Patna"|"Golambar"|"https://www.zomato.com/patna/bawarchi-restaurant-2-golambar/info"|"20"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Biryani Ghar"|"250"|"Biryani"|"Patna"|"Kidwaipuri"|"https://www.zomato.com/patna/biryani-ghar-kidwaipuri/info"|"20"|"Quick Bites"|"1130am to 10pm(Mon-Sun)"|"Average"|"3.0"|"14"
"Blue World"|"300"|"North Indian"|"Patna"|"Kidwaipuri"|"https://www.zomato.com/patna/blue-world-kidwaipuri/info"|"20"|"Casual Dining"|"1130am to 10pm(Mon-Sun)"|"Good"|"3.6"|"21"
"Lazeez Affair"|"400"|"Chinese,North Indian"|"Patna"|"Sri Krishnapuri"|"https://www.zomato.com/patna/lazeez-affair-sri-krishnapuri/info"|"20"|"Casual Dining"|"11am to 10pm(Mon-Sun)"|"Average"|"3.2"|"25"
"Hotel Happy Food"|"300"|"North Indian,Chinese"|"Patna"|"Patliputra Colony"|"https://www.zomato.com/patna/hotel-happy-food-patliputra-colony/info"|"20"|"Quick Bites"|"1050am to 111pm(Mon),1042am to 112pm..."|"Average"|"3.2"|"28"
"Ganga's Food Paradise Inn"|"800"|"North Indian,Chinese,Biryani"|"Patna"|"Kankarbagh"|"https://www.zomato.com/patna/gangas-food-paradise-inn-kankarbagh/info"|"20"|"Casual Dining"|"10am to 10pm(Mon-Sun)"|"Average"|"2.9"|"20"
"Laddoos"|"200"|"Mithai"|"Patna"|"Fraser Road Area"|"https://www.zomato.com/patna/laddoos-fraser-road-area/info"|"20"|"Dessert Parlor"|"8am to 9pm(Mon-Sun)"|"Average"|"3.0"|"24"
"Rupam"|"300"|"North Indian,South Indian,Chinese"|"Patna"|"Kankarbagh"|"https://www.zomato.com/patna/rupam-kankarbagh/info"|"20"|"Quick Bites"|"(Mon-Sun)"|"Average"|"3.4"|"35"
"Biryani Point"|"250"|"Biryani,Rolls,North Indian"|"Patna"|"Golambar"|"https://www.zomato.com/patna/biryani-point-golambar/info"|"20"|"none"|"12noon to 10pm(Mon-Sun)"|"Average"|"3.2"|"12"
"RD Brew"|"400"|"Fast Food,Desserts,Beverages"|"Patna"|"Sadikpur"|"https://www.zomato.com/patna/rd-brew-sadikpur/info"|"20"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"Average"|"2.9"|"14"
"Gaurav Restaurant - Hotel Vijayshree Deluxe"|"600"|"North Indian"|"Patna"|"Golambar"|"https://www.zomato.com/patna/gaurav-restaurant-hotel-vijayshree-deluxe-golambar/info"|"20"|"Casual Dining"|"12noon to 10pm(Mon-Sun)"|"Average"|"3.3"|"24"
"King's"|"300"|"Fast Food"|"Patna"|"Kurji"|"https://www.zomato.com/patna/kings-kurji/info"|"20"|"Food Court"|"11am to 10pm(Mon-Sun)"|"Good"|"3.6"|"20"
"Tasty Food"|"250"|"Fast Food"|"Patna"|"Kankarbagh"|"https://www.zomato.com/patna/tasty-food-kankarbagh/info"|"20"|"Quick Bites"|"12noon to 11pm(Mon-Sun)"|"Good"|"3.6"|"64"
