"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Cuppa Java"|"800"|"North Indian,Chinese,Beverages"|"Siliguri"|"Bankim Nagar"|"https://www.zomato.com/siliguri/cuppa-java-bankim-nagar/info"|"9"|"Bar"|"12noon to 1130pm(Mon-Sun)"|"Average"|"2.9"|"5"
"Wild Orchid restaurant - Central Courtyard Boutique..."|"450"|"North Indian,Chinese,Fast Food"|"Siliguri"|"Bankim Nagar"|"https://www.zomato.com/siliguri/wild-orchid-restaurant-central-courtyard-boutique-resort-bankim-nagar/info"|"9"|"Quick Bites"|"9am to 1030pm(Mon-Sun)"|"Average"|"3.3"|"9"
"Sha Fast Food"|"150"|"Chinese,Fast Food"|"Siliguri"|"Janta Nagar"|"https://www.zomato.com/siliguri/sha-fast-food-janta-nagar/info"|"9"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.1"|"4"
"Hotel Food Plaza"|"200"|"Chinese,Bengali,North Indian"|"Siliguri"|"Pradhan Nagar"|"https://www.zomato.com/siliguri/hotel-food-plaza-1-pradhan-nagar/info"|"9"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"2.9"|"5"
"Pitcher (s)"|"700"|"North Indian,Continental,Pizza,Chinese"|"Siliguri"|"Bankim Nagar"|"https://www.zomato.com/siliguri/pitcher-s-bankim-nagar/info"|"9"|"Casual Dining"|"12noon to 11pm(Mon-Sun)"|"Average"|"3.4"|"9"
"CFC - Crispy Fried Chicken"|"300"|"North Indian"|"Siliguri"|"Bankim Nagar"|"https://www.zomato.com/siliguri/cfc-crispy-fried-chicken-bankim-nagar/info"|"9"|"Food Court"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Cake Amante"|"100"|"Bakery"|"Siliguri"|"Bankim Nagar"|"https://www.zomato.com/siliguri/cake-amante-bankim-nagar/info"|"9"|"Bakery"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Taste of Siliguri"|"150"|"Chinese,North Indian"|"Siliguri"|"Patiram Jote"|"https://www.zomato.com/siliguri/taste-of-siliguri-2-patiram-jote/info"|"9"|"none"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"THE DECK"|"900"|"North Indian"|"Siliguri"|"Patiram Jote"|"https://www.zomato.com/siliguri/the-deck-patiram-jote/info"|"9"|"Casual Dining"|"1030am to 11pm(Mon-Sun)"|"Average"|"3.2"|"7"
"Raju Bakery"|"150"|"Bakery"|"Siliguri"|"Pradhan Nagar"|"https://www.zomato.com/siliguri/raju-bakery-pradhan-nagar/info"|"9"|"Bakery"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Blind Date"|"450"|"North Indian,Bengali"|"Siliguri"|"Khalpara"|"https://www.zomato.com/siliguri/blind-date-khalpara/info"|"9"|"Quick Bites"|"103am to 1030pm(Mon-Sun)"|"Average"|"3.4"|"11"
"Chill Pill - The Liquid Bar"|"150"|"Beverages"|"Siliguri"|"Bankim Nagar"|"https://www.zomato.com/siliguri/chill-pill-the-liquid-bar-bankim-nagar/info"|"9"|"Beverage Shop"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Aapno Rajasthan"|"700"|"Rajasthani"|"Siliguri"|"Bankim Nagar"|"https://www.zomato.com/siliguri/aapno-rajasthan-bankim-nagar/info"|"9"|"Casual Dining"|"11am to 1130pm(Mon-Sun)"|"Average"|"3.3"|"11"
"Adi Dada Bhai Restaurant"|"400"|"Bengali"|"Siliguri"|"Khalpara"|"https://www.zomato.com/siliguri/adi-dada-bhai-restaurant-khalpara/info"|"9"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.1"|"5"
"Top Tea House"|"100"|"Fast Food"|"Siliguri"|"Champasari"|"https://www.zomato.com/siliguri/top-tea-house-champasari/info"|"9"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.1"|"5"
