"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Dhauladhar Heights"|"300"|"North Indian,Chinese"|"Dharamshala"|"Chilgari"|"https://www.zomato.com/dharamshala/dhauladhar-heights-chilgari/info"|"2"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Sharma's Bakers"|"250"|"Bakery,Desserts"|"Dharamshala"|"Ram Nagar"|"https://www.zomato.com/dharamshala/sharmas-bakers-ram-nagar/info"|"2"|"Bakery"|"10am to 8pm(Mon-Sun)"|"Average"|"3.2"|"10"
"Pepper - N - Salt"|"800"|"North Indian,Chinese,Fast Food,Beverages"|"Dharamshala"|"Chilgari"|"https://www.zomato.com/dharamshala/pepper-n-salt-chilgari/info"|"2"|"Casual Dining"|"8am to 1015pm(Mon-Sun)"|"Average"|"3.2"|"11"
"The London Shakes"|"200"|"Beverages,Desserts"|"Dharamshala"|"Ram Nagar"|"https://www.zomato.com/dharamshala/the-london-shakes-ram-nagar/info"|"2"|"Beverage Shop"|"1010am to 9pm(Mon-Wed),10am to 9pm(Thu-Sun)"|"None"|"NEW"|"NEW"
"Shiva Drink & Dine Restaurant"|"300"|"North Indian,Chinese,South Indian"|"Dharamshala"|"Chilgari"|"https://www.zomato.com/dharamshala/shiva-drink-dine-restaurant-chilgari/info"|"2"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"City Heart Restaurant"|"800"|"South Indian,Chinese,North Indian"|"Dharamshala"|"Ram Nagar"|"https://www.zomato.com/dharamshala/city-heart-restaurant-ram-nagar/info"|"2"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"3.3"|"6"
"Mr. Idli Grab n Go"|"500"|"South Indian"|"Dharamshala"|"Chilgari"|"https://www.zomato.com/dharamshala/mr-idli-grab-n-go-chilgari/info"|"2"|"Food Court"|"11am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Tibetan Cafe"|"300"|"Tibetan"|"Dharamshala"|"Ram Nagar"|"https://www.zomato.com/dharamshala/tibetan-cafe-ram-nagar/info"|"2"|"Quick Bites"|"830am to 930pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Walia Taste Point"|"120"|"Fast Food"|"Dharamshala"|"Ram Nagar"|"https://www.zomato.com/dharamshala/walia-taste-point-ram-nagar/info"|"2"|"Dhaba"|"7am to 9pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Aman Food Court Family Restaurant"|"700"|"North Indian"|"Dharamshala"|"Mcleodganj"|"https://www.zomato.com/dharamshala/aman-food-court-family-restaurant-mcleodganj/info"|"2"|"Casual Dining"|"10am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Baskin Robbins"|"200"|"Ice Cream"|"Dharamshala"|"Chilgari"|"https://www.zomato.com/dharamshala/baskin-robbins-chilgari/info"|"2"|"Food Court"|"11am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Vinod Chat Bhandar"|"200"|"Chinese,North Indian,South Indian"|"Dharamshala"|"Ram Nagar"|"https://www.zomato.com/dharamshala/vinod-chat-bhandar-ram-nagar/info"|"2"|"Quick Bites"|"6am to 10pm(Mon-Sun)"|"Average"|"3.2"|"5"
"Strings Café"|"300"|"Beverages"|"Dharamshala"|"Chilgari"|"https://www.zomato.com/dharamshala/strings-café-chilgari/info"|"2"|"Beverage Shop"|"1030am to 830pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Surya Cake & Cookies"|"200"|"Bakery"|"Dharamshala"|"Chilgari"|"https://www.zomato.com/dharamshala/surya-cake-cookies-chilgari/info"|"2"|"Bakery"|"8am to 9pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Imperial9"|"600"|"Chinese,North Indian,South Indian"|"Dharamshala"|"Ram Nagar"|"https://www.zomato.com/dharamshala/imperial9-ram-nagar/info"|"2"|"Casual Dining"|"9am to 12midnight(Mon-Sun)"|"Not rated"|"-"|"-"
