"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Joyful Cafe"|"500"|"Cafe"|"Dharamshala"|"Ram Nagar"|"https://www.zomato.com/dharamshala/joyful-cafe-ram-nagar/info"|"3"|"Café"|"10am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Mc'llo Bakers & Ladies Venture"|"300"|"North Indian"|"Dharamshala"|"Chilgari"|"https://www.zomato.com/dharamshala/mcllo-bakers-ladies-venture-chilgari/info"|"3"|"none"|"NA"|"None"|"Opening"|"Opening"
"The Mustard Door"|"500"|"North Indian,Fast Food"|"Dharamshala"|"Gamru"|"https://www.zomato.com/dharamshala/the-mustard-door-gamru/info"|"3"|"Casual Dining"|"9am to 10pm(Mon-Sun)"|"Average"|"3.2"|"5"
"Food Paradise"|"600"|"Bakery,Chinese,North Indian"|"Dharamshala"|"Chilgari"|"https://www.zomato.com/dharamshala/food-paradise-chilgari/info"|"3"|"Casual Dining"|"8am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Dhasa Kitchen"|"650"|"North Indian,Chinese"|"Dharamshala"|"Chilgari"|"https://www.zomato.com/dharamshala/dhasa-kitchen-chilgari/info"|"3"|"Quick Bites"|"9am to 930pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Sagar Ratna"|"300"|"North Indian,South Indian,Chinese"|"Dharamshala"|"Chilgari"|"https://www.zomato.com/dharamshala/sagar-ratna-1-chilgari/info"|"3"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Jannat"|"350"|"Fast Food"|"Dharamshala"|"Ram Nagar"|"https://www.zomato.com/dharamshala/jannat-ram-nagar/info"|"3"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Le Café Restro"|"400"|"Chinese,North Indian"|"Dharamshala"|"Ram Nagar"|"https://www.zomato.com/dharamshala/le-café-restro-ram-nagar/info"|"3"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Monal Restaurant"|"350"|"North Indian,Chinese,South Indian,Fast Food"|"Dharamshala"|"Ram Nagar"|"https://www.zomato.com/dharamshala/monal-restaurant-1-ram-nagar/info"|"3"|"Casual Dining"|"7am to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"R Square Restaurant"|"200"|"North Indian"|"Dharamshala"|"Chilgari"|"https://www.zomato.com/dharamshala/r-square-restaurant-chilgari/info"|"3"|"none"|"10am to 1030pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Mid Town Restaurant"|"400"|"North Indian,Chinese"|"Dharamshala"|"Ram Nagar"|"https://www.zomato.com/dharamshala/mid-town-restaurant-ram-nagar/info"|"3"|"Casual Dining"|"12noon to 1030pm(Mon-Sun)"|"Average"|"3.2"|"7"
"Park Café Restaurant"|"700"|"North Indian"|"Dharamshala"|"Chilgari"|"https://www.zomato.com/dharamshala/park-café-restaurant-chilgari/info"|"3"|"Bar"|"10am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"The Dhaulladhar"|"800"|"North Indian,Himachali,South Indian,Continental,Chinese"|"Dharamshala"|"Chilgari"|"https://www.zomato.com/dharamshala/the-dhaulladhar-chilgari/info"|"3"|"Casual Dining"|"730am to 1030pm(Mon-Sun)"|"Average"|"3.2"|"6"
"The Town Chef"|"200"|"North Indian"|"Dharamshala"|"Ram Nagar"|"https://www.zomato.com/dharamshala/the-town-chef-1-ram-nagar/info"|"3"|"Quick Bites"|"8am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Addiction Cafe"|"200"|"Beverages,Fast Food"|"Dharamshala"|"Mcleodganj"|"https://www.zomato.com/dharamshala/addiction-cafe-mcleodganj/info"|"3"|"Beverage Shop"|"830am to 1030pm(Mon-Fri),8am to 12midnight..."|"None"|"NEW"|"NEW"
