"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"The Chinese Hub"|"450"|"Chinese"|"Indore"|"Rau"|"https://www.zomato.com/indore/the-chinese-hub-1-rau/info"|"104"|"Quick Bites"|"3pm to 1130pm(Mon-Sun)"|"Average"|"3.1"|"7"
"Prakash Dhaba"|"500"|"North Indian,Fast Food"|"Indore"|"Vijay Nagar"|"https://www.zomato.com/indore/prakash-dhaba-vijay-nagar/info"|"104"|"Quick Bites"|"6am to 12midnight(Mon-Sun)"|"None"|"NEW"|"NEW"
"Babluji Food Under 99"|"200"|"North Indian,Fast Food"|"Indore"|"Vijay Nagar"|"https://www.zomato.com/indore/babluji-food-under-99-vijay-nagar/info"|"104"|"Quick Bites"|"12noon to 1130pm(Mon-Sun)"|"Average"|"3.2"|"7"
"The Caffeine Affair"|"200"|"Fast Food,Beverages"|"Indore"|"Bhawar Kuan"|"https://www.zomato.com/indore/the-caffeine-affair-bhawar-kuan/info"|"104"|"Café"|"10am to 12midnight(Mon-Sun)"|"Average"|"2.9"|"9"
"Indore Mutton Point"|"400"|"North Indian"|"Indore"|"Old Palasia"|"https://www.zomato.com/indore/indore-mutton-point-old-palasia/info"|"104"|"Quick Bites"|"130pm to 1130pm(Mon-Sun)"|"Average"|"3.2"|"6"
"Golu Molu The Liquid Love"|"350"|"Fast Food,Chinese,North Indian"|"Indore"|"Bhawar Kuan"|"https://www.zomato.com/indore/golu-molu-the-liquid-love-bhawar-kuan/info"|"104"|"Quick Bites"|"12noon to 12midnight(Mon-Sun)"|"Average"|"3.1"|"7"
"Jai Shree Mahakal Paratha Centre"|"150"|"North Indian"|"Indore"|"Sarafa Bazaar"|"https://www.zomato.com/indore/jai-shree-mahakal-paratha-centre-sarafa-bazaar/info"|"104"|"none"|"8pm to 2am(Mon-Sun)"|"Average"|"3.0"|"6"
"Katni Wala"|"200"|"Pizza,Fast Food"|"Indore"|"HIG-LIG"|"https://www.zomato.com/indore/katni-wala-hig-lig/info"|"104"|"Quick Bites"|"1030pm to 2am(Mon-Sun)"|"Average"|"2.9"|"7"
"Shri Athithi Restaurant"|"500"|"North Indian,Chinese"|"Indore"|"Airport Road"|"https://www.zomato.com/indore/shri-athithi-restaurant-airport-road/info"|"104"|"Quick Bites"|"11am to 12midnight(Mon-Sun)"|"Average"|"3.1"|"4"
"Delhi Food Factory"|"500"|"North Indian,Chinese"|"Indore"|"Vijay Nagar"|"https://www.zomato.com/indore/delhi-food-factory-vijay-nagar/info"|"104"|"none"|"1130am to 2am(Mon-Sun)"|"Not rated"|"-"|"-"
"Robin's Cafe & Bar - Hotel Uday Palace"|"800"|"North Indian,Chinese"|"Indore"|"Vijay Nagar"|"https://www.zomato.com/indore/robins-cafe-bar-hotel-uday-palace-vijay-nagar/info"|"104"|"Casual Dining"|"11am to 1130pm(Mon-Sun)"|"Average"|"2.8"|"7"
"Night Wings"|"300"|"North Indian,Chinese"|"Indore"|"By Pass Road (North)"|"https://www.zomato.com/indore/night-wings-by-pass-road-north/info"|"104"|"none"|"24"|"Average"|"3.1"|"5"
"Shubham Fruit Chat"|"250"|"Fast Food,Beverages"|"Indore"|"Sarafa Bazaar"|"https://www.zomato.com/indore/shubham-fruit-chat-sarafa-bazaar/info"|"104"|"none"|"11am to 2am(Mon-Sun)"|"Not rated"|"-"|"-"
"Delhi Grill"|"1200"|"Chinese,North Indian,Continental,Italian"|"Indore"|"Vijay Nagar"|"https://www.zomato.com/indore/delhi-grill-2-vijay-nagar/info"|"104"|"Casual Dining"|"11am to 12midnight(Mon-Sun)"|"Average"|"3.3"|"6"
"Satyam Sweets"|"350"|"Mithai,Street Food"|"Indore"|"Airport Road"|"https://www.zomato.com/indore/satyam-sweets-1-airport-road/info"|"104"|"Sweet Shop"|"8am to 12midnight(Mon-Sun)"|"Average"|"3.1"|"5"
