"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Chotiwala Restaurant"|"600"|"South Indian,North Indian,Chinese"|"Haridwar"|"Har Ki Pauri"|"https://www.zomato.com/haridwar/chotiwala-restaurant-1-har-ki-pauri/info"|"2"|"Casual Dining"|"8am to 11pm(Mon-Sun)"|"Average"|"3.2"|"38"
"Mughal Bakers - A Unit Of Maharaja Bakers"|"350"|"Street Food,Bakery,Desserts,Fast Food"|"Haridwar"|"Ranipur"|"https://www.zomato.com/haridwar/mughal-bakers-a-unit-of-maharaja-bakers-ranipur/info"|"2"|"Quick Bites"|"10am to 12midnight(Mon-Sun)"|"Average"|"3.3"|"75"
"Bite Of Kolkatta Kathi Rolls"|"200"|"Rolls,Fast Food"|"Haridwar"|"BHEL Township"|"https://www.zomato.com/haridwar/bite-of-kolkatta-kathi-rolls-bhel-township/info"|"2"|"Quick Bites"|"11am to 1am(Mon),11am to 11pm(Tue-Sun)"|"Good"|"3.6"|"59"
"Village Tandoori"|"500"|"North Indian"|"Haridwar"|"Jwalapur"|"https://www.zomato.com/haridwar/village-tandoori-jwalapur/info"|"2"|"Casual Dining"|"530pm to 12midnight(Mon,Wed,Thu,Fri,Sat..."|"Average"|"3.4"|"83"
"Om Dhaba & Caters"|"350"|"North Indian"|"Haridwar"|"BHEL Township"|"https://www.zomato.com/haridwar/om-dhaba-caters-2-bhel-township/info"|"2"|"Dhaba"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"39"
"Laddu Gopal Ji Restaurant"|"250"|"North Indian"|"Haridwar"|"Ranipur"|"https://www.zomato.com/haridwar/laddu-gopal-ji-restaurant-ranipur/info"|"2"|"Quick Bites"|"7am to 11pm(Mon-Sun)"|"Average"|"3.3"|"33"
"Namaste Foods"|"500"|"South Indian,North Indian,Fast Food,Chinese"|"Haridwar"|"BHEL Township"|"https://www.zomato.com/haridwar/namaste-foods-bhel-township/info"|"2"|"Casual Dining"|"11am to 1am(Mon),11am to 11pm(Tue-Sun)"|"Good"|"3.5"|"47"
"Cafe Dilli Street"|"400"|"Chinese,Indian,Italian,North Indian"|"Haridwar"|"BHEL Township"|"https://www.zomato.com/haridwar/cafe-dilli-street-bhel-township/info"|"2"|"Café"|"12noon to 11pm(Mon-Sun)"|"Good"|"3.5"|"58"
"Goli Vada Pav"|"150"|"Street Food,Fast Food"|"Haridwar"|"Ranipur"|"https://www.zomato.com/haridwar/goli-vada-pav-ranipur/info"|"2"|"Quick Bites"|"11am to 12midnight(Mon-Sun)"|"Average"|"3.3"|"54"
"Sethi Bakers and Confectioners"|"400"|"Bakery"|"Haridwar"|"BHEL Township"|"https://www.zomato.com/haridwar/sethi-bakers-and-confectioners-bhel-township/info"|"2"|"Bakery"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"57"
"Plan B"|"600"|"North Indian,Chinese"|"Haridwar"|"Jwalapur"|"https://www.zomato.com/haridwar/plan-b-jwalapur/info"|"2"|"Casual Dining"|"10am to 11pm(Mon,Tue,Fri,Sat,Sun),Closed..."|"Good"|"3.5"|"47"
"BoXo Burger"|"250"|"Burger"|"Haridwar"|"Ranipur"|"https://www.zomato.com/haridwar/boxo-burger-ranipur/info"|"2"|"Quick Bites"|"11am to 2am(Mon),11am to 11pm(Tue-Sun)"|"Average"|"3.4"|"49"
"Juice Lounge"|"250"|"Fast Food,Beverages"|"Haridwar"|"Jwalapur"|"https://www.zomato.com/haridwar/juice-lounge-jwalapur/info"|"2"|"Beverage Shop"|"11am to 11pm(Mon-Sun)"|"Average"|"3.4"|"29"
"The Terrace Cafe"|"500"|"Italian,Chinese,North Indian"|"Haridwar"|"Ranipur"|"https://www.zomato.com/haridwar/the-terrace-cafe-ranipur/info"|"2"|"Café"|"11am to 11pm(Mon-Sun)"|"Average"|"3.3"|"27"
"Giridhar Foods"|"400"|"North Indian,Chinese"|"Haridwar"|"Ranipur"|"https://www.zomato.com/haridwar/giridhar-foods-ranipur/info"|"2"|"Casual Dining"|"8am to 12midnight(Mon-Sun)"|"Good"|"3.5"|"42"
