"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Bukhara Point"|"300"|"Mughlai"|"Allahabad"|"Civil Lines"|"https://www.zomato.com/allahabad/bukhara-point-civil-lines/info"|"10"|"Quick Bites"|"1pm to 10pm(Mon,Wed,Thu,Fri,Sat,Sun),Closed..."|"Good"|"3.5"|"20"
"The Baking Room"|"400"|"Cafe"|"Allahabad"|"Allapur"|"https://www.zomato.com/allahabad/the-baking-room-allapur/info"|"10"|"Café"|"10am to 10pm(Mon-Sun)"|"Average"|"2.7"|"13"
"Chandra Sweets"|"300"|"North Indian,South Indian,Mithai,Indian"|"Allahabad"|"Tagore Town"|"https://www.zomato.com/allahabad/chandra-sweets-tagore-town/info"|"10"|"Quick Bites"|"8am to 1030pm(Mon-Sun)"|"Average"|"3.3"|"5"
"Om Shanti Sweets"|"400"|"Mithai,Fast Food"|"Allahabad"|"Tagore Town"|"https://www.zomato.com/allahabad/om-shanti-sweets-tagore-town/info"|"10"|"Quick Bites"|"9am to 10pm(Mon-Sun)"|"Good"|"3.5"|"15"
"Arabian Nights"|"1000"|"North Indian"|"Allahabad"|"Naini"|"https://www.zomato.com/allahabad/arabian-nights-naini/info"|"10"|"Casual Dining"|"11am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"R P Restaurant"|"300"|"Chinese,Indian"|"Allahabad"|"Teliarganj"|"https://www.zomato.com/allahabad/r-p-restaurant-teliarganj/info"|"10"|"Quick Bites"|"11am to 1030pm(Mon-Sun)"|"Average"|"3.4"|"9"
"Fast & Foodious"|"300"|"Fast Food"|"Allahabad"|"Tagore Town"|"https://www.zomato.com/allahabad/fast-foodious-tagore-town/info"|"10"|"Quick Bites"|"12noon to 10pm(Mon-Sun)"|"Average"|"3.3"|"14"
"Alok & Brother's Restro"|"300"|"North Indian,South Indian"|"Allahabad"|"Naini"|"https://www.zomato.com/allahabad/alok-brothers-restro-naini/info"|"10"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"Average"|"3.2"|"12"
"Lucky Sweet House"|"250"|"Mithai"|"Allahabad"|"Naini"|"https://www.zomato.com/allahabad/lucky-sweet-house-naini/info"|"10"|"Sweet Shop"|"11am to 10pm(Mon-Sun)"|"Average"|"3.2"|"7"
"Banarasi Misthan Bhandar"|"500"|"Mithai"|"Allahabad"|"Civil Lines"|"https://www.zomato.com/allahabad/banarasi-misthan-bhandar-civil-lines/info"|"10"|"Sweet Shop"|"12noon to 10pm(Mon-Sun)"|"Average"|"3.1"|"7"
"Mirchi The Taste of India"|"600"|"Chinese"|"Allahabad"|"Dhoomanganj"|"https://www.zomato.com/allahabad/mirchi-the-taste-of-india-1-dhoomanganj/info"|"10"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"Average"|"3.0"|"12"
"Green Bean Cafe & Restaurant"|"200"|"South Indian"|"Allahabad"|"George Town"|"https://www.zomato.com/allahabad/green-bean-cafe-restaurant-george-town/info"|"10"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"Average"|"3.1"|"12"
"D.Hashtag"|"500"|"Chinese,Pizza"|"Allahabad"|"Naini"|"https://www.zomato.com/allahabad/d-hashtag-naini/info"|"10"|"Café"|"11am to 10pm(Mon-Sun)"|"Average"|"3.3"|"9"
"Courtyard Multi Cuisine Open Air Restaurant"|"500"|"North Indian,Chinese"|"Allahabad"|"Dhoomanganj"|"https://www.zomato.com/allahabad/courtyard-multi-cuisine-open-air-restaurant-dhoomanganj/info"|"10"|"Casual Dining"|"10am to 1030pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Maharaja Restaurant"|"300"|"North Indian"|"Allahabad"|"Katra"|"https://www.zomato.com/allahabad/maharaja-restaurant-1-katra/info"|"10"|"Quick Bites"|"11am to 1030pm(Mon,Wed,Thu,Fri,Sat,Sun)..."|"Average"|"3.3"|"9"
