"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Uruka"|"1000"|"Assamese,Healthy Food"|"Guwahati"|"Silpukhuri"|"https://www.zomato.com/guwahati/uruka-2-silpukhuri/info"|"8"|"Casual Dining"|"12noon to 10pm(Mon-Sun)"|"Good"|"3.8"|"126"
"Cuba Dining"|"800"|"North Indian,Chinese"|"Guwahati"|"Maligaon"|"https://www.zomato.com/guwahati/cuba-dining-maligaon/info"|"8"|"Casual Dining"|"10am to 1030pm(Mon-Sun)"|"Good"|"3.5"|"138"
"Chai Time"|"200"|"Fast Food,Sandwich,Tea"|"Guwahati"|"Zoo Tiniali"|"https://www.zomato.com/guwahati/chai-time-zoo-tiniali/info"|"8"|"Quick Bites"|"10am to 1030pm(Mon-Sun)"|"Good"|"3.8"|"78"
"Urban Mantra Restro Lounge"|"1000"|"Chinese,North Indian"|"Guwahati"|"Khanapara"|"https://www.zomato.com/guwahati/urban-mantra-restro-lounge-khanapara/info"|"8"|"Casual Dining"|"1pm to 10pm(Mon-Sun)"|"Good"|"3.9"|"186"
"Sagar Ratna"|"500"|"South Indian,North Indian,Chinese"|"Guwahati"|"Paltan Bazaar"|"https://www.zomato.com/guwahati/sagar-ratna-paltan-bazaar/info"|"8"|"Casual Dining"|"8am to 1030pm(Mon-Sun)"|"Very Good"|"4.0"|"186"
"Mast Punjabi Dhaba"|"600"|"North Indian,Chinese"|"Guwahati"|"Ulubari"|"https://www.zomato.com/guwahati/mast-punjabi-dhaba-ulubari/info"|"8"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"Good"|"3.7"|"138"
"Mosaic Bar and Restaurant"|"950"|"North Indian,Continental,Assamese"|"Guwahati"|"Dispur"|"https://www.zomato.com/guwahati/mosaic-bar-and-restaurant-dispur/info"|"8"|"Casual Dining"|"630am to 1030pm(Mon-Sun)"|"Good"|"3.8"|"97"
"Style O Cake"|"500"|"Bakery"|"Guwahati"|"Fancy Bazaar"|"https://www.zomato.com/guwahati/style-o-cake-fancy-bazaar/info"|"8"|"Bakery"|"10am to 1030pm(Mon-Sun)"|"Good"|"3.5"|"150"
"Momo Hut"|"150"|"Fast Food,Tibetan,Momos"|"Guwahati"|"Beltola"|"https://www.zomato.com/guwahati/momo-hut-beltola/info"|"8"|"Quick Bites"|"430pm to 10pm(Mon-Sun)"|"Good"|"3.9"|"145"
"Food.com"|"450"|"North Indian,South Indian,Chinese"|"Guwahati"|"Six Mile"|"https://www.zomato.com/guwahati/food-com-six-mile/info"|"8"|"Quick Bites"|"10am to 1030pm(Mon-Sun)"|"Poor"|"2.2"|"147"
"Aahar"|"300"|"North Indian,Chinese"|"Guwahati"|"Hatigaon"|"https://www.zomato.com/guwahati/aahar-hatigaon/info"|"8"|"none"|"9am to 9pm(Mon-Sun)"|"Good"|"3.7"|"42"
"16 Hillside"|"700"|"Indian,Chinese,Momos"|"Guwahati"|"Zoo Tiniali"|"https://www.zomato.com/guwahati/16-hillside-zoo-tiniali/info"|"8"|"Casual Dining"|"12noon to 10pm(Mon-Sun)"|"Good"|"3.8"|"107"
"Keri Beri"|"300"|"Biryani,North Indian"|"Guwahati"|"Christian Basti"|"https://www.zomato.com/guwahati/keri-beri-christian-basti/info"|"8"|"Quick Bites"|"8am to 10pm(Mon-Sun)"|"Good"|"3.7"|"107"
"New Citi Dhaba"|"700"|"North Indian,Biryani,Chinese"|"Guwahati"|"Bhangagarh"|"https://www.zomato.com/guwahati/new-citi-dhaba-1-bhangagarh/info"|"8"|"Casual Dining"|"1130am to 1030pm(Mon-Sun)"|"Good"|"3.8"|"85"
"Soul Craft Cafe"|"600"|"Cafe,Italian,Continental,Juices,Desserts,Salad"|"Guwahati"|"Uzan Bazaar"|"https://www.zomato.com/guwahati/soul-craft-cafe-1-uzan-bazaar/info"|"8"|"Café"|"11am to 1030pm(Mon-Sun)"|"Very Good"|"4.2"|"66"
