"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Desi Kabab & Biryani"|"600"|"North Indian,Biryani"|"Vijayawada"|"TFL Drive In-- Labbipet"|"https://www.zomato.com/vijayawada/desi-kabab-biryani-labbipet/info"|"21"|"Food Court"|"5pm to 1am(Mon-Sun)"|"Average"|"3.3"|"9"
"Sri Sai Kanaka Durga"|"450"|"South Indian,North Indian"|"Vijayawada"|"Governorpet"|"https://www.zomato.com/vijayawada/sri-sai-kanaka-durga-governorpet/info"|"21"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"3.1"|"7"
"Chef Abdul's Tandooriwala"|"600"|"Arabian,Fast Food"|"Vijayawada"|"Labbipet"|"https://www.zomato.com/vijayawada/chef-abduls-tandooriwala-labbipet/info"|"21"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"3.3"|"10"
"Sri Devi Grand"|"800"|"South Indian,North Indian"|"Vijayawada"|"PNT Colony"|"https://www.zomato.com/vijayawada/sri-devi-grand-pnt-colony/info"|"21"|"Casual Dining"|"11am to 1030pm(Mon-Sun)"|"Average"|"3.2"|"6"
"Curry Kitchen"|"150"|"South Indian,North Indian"|"Vijayawada"|"Gandhi Nagar"|"https://www.zomato.com/vijayawada/curry-kitchen-gandhi-nagar/info"|"21"|"Quick Bites"|"8am to 1130pm(Mon-Sun)"|"Not rated"|"-"|"-"
"The Beijing House"|"250"|"Chinese,North Indian"|"Vijayawada"|"Auto Nagar"|"https://www.zomato.com/vijayawada/the-beijing-house-auto-nagar/info"|"21"|"Quick Bites"|"12noon to 12midnight(Mon-Sun)"|"Not rated"|"-"|"-"
"Tangola"|"150"|"Desserts"|"Vijayawada"|"Auto Nagar"|"https://www.zomato.com/vijayawada/tangola-auto-nagar/info"|"21"|"Quick Bites"|"11am to 1130pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Sree Sai Lakshmi Multi Cuisine Family Restaurant"|"400"|"South Indian,Continental,Chinese,Andhra"|"Vijayawada"|"Gollapudi"|"https://www.zomato.com/vijayawada/sree-sai-lakshmi-multi-cuisine-family-restaurant-gollapudi/info"|"21"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Hotel Ajantha Evergreen"|"520"|"Andhra,South Indian,Chinese"|"Vijayawada"|"Governorpet"|"https://www.zomato.com/vijayawada/hotel-ajantha-evergreen-governorpet/info"|"21"|"Casual Dining"|"1230pm to 4pm,7pm to 1030pm(Mon-Sun)"|"Average"|"3.1"|"4"
"Hotel Sai Sarovar"|"200"|"South Indian"|"Vijayawada"|"Islampet"|"https://www.zomato.com/vijayawada/hotel-sai-sarovar-islampet/info"|"21"|"Quick Bites"|"8am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Rajadhani Family restaurant"|"600"|"North Indian,Hyderabadi"|"Vijayawada"|"Gollapudi"|"https://www.zomato.com/vijayawada/rajadhani-family-restaurant-gollapudi/info"|"21"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"3.1"|"6"
"Biryani Factory"|"500"|"Biryani,North Indian,South Indian"|"Vijayawada"|"Auto Nagar"|"https://www.zomato.com/vijayawada/biryani-factory-auto-nagar/info"|"21"|"Quick Bites"|"11am to 1130pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"SSL Mandi House"|"500"|"Biryani"|"Vijayawada"|"Gollapudi"|"https://www.zomato.com/vijayawada/ssl-mandi-house-gollapudi/info"|"21"|"Casual Dining"|"12noon to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"The Sucre Spa - The Coffee Shop"|"400"|"Cafe"|"Vijayawada"|"Labbipet"|"https://www.zomato.com/vijayawada/the-sucre-spa-the-coffee-shop-labbipet/info"|"21"|"Café"|"930am to 1030pm(Mon-Sun)"|"Average"|"3.3"|"7"
"iScream"|"400"|"Ice Cream"|"Vijayawada"|"TFL Drive In-- Labbipet"|"https://www.zomato.com/vijayawada/iscream-labbipet/info"|"21"|"Food Court"|"5pm to 1am(Mon-Sun)"|"Average"|"2.9"|"7"
