"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Mother Dairy"|"100"|"Desserts"|"Kota"|"Rangbari"|"https://www.zomato.com/kota/mother-dairy-rangbari/info"|"21"|"Sweet Shop"|"8am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Chick Blast"|"250"|"Fast Food"|"Kota"|"Talwandi"|"https://www.zomato.com/kota/chick-blast-1-talwandi/info"|"21"|"Quick Bites"|"11am to 12midnight(Mon-Sun)"|"Good"|"3.6"|"50"
"Food Planet"|"350"|"Fast Food,Chinese"|"Kota"|"Rangbari"|"https://www.zomato.com/kota/food-planet-rangbari/info"|"21"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.6"|"20"
"Chaudhary Cafe"|"250"|"Fast Food"|"Kota"|"Talwandi"|"https://www.zomato.com/kota/chaudhary-cafe-talwandi/info"|"21"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.7"|"33"
"SK Coke Studio"|"150"|"Fast Food"|"Kota"|"Talwandi"|"https://www.zomato.com/kota/sk-coke-studio-talwandi/info"|"21"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Ajjus Panchayat"|"100"|"Paan"|"Kota"|"Talwandi"|"https://www.zomato.com/kota/ajjus-panchayat-talwandi/info"|"21"|"Paan Shop"|"930am to 1145pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Kanha Mithaiwala"|"250"|"Mithai,North Indian,Chinese"|"Kota"|"Talwandi"|"https://www.zomato.com/kota/kanha-mithaiwala-talwandi/info"|"21"|"Sweet Shop"|"11am to 11pm(Mon-Sun)"|"Average"|"3.3"|"28"
"Smiling Meals"|"200"|"North Indian"|"Kota"|"Talwandi"|"https://www.zomato.com/kota/smiling-meals-talwandi/info"|"21"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.1"|"25"
"Firoj Non-Veg Restaurant"|"300"|"North Indian"|"Kota"|"Talwandi"|"https://www.zomato.com/kota/firoj-non-veg-restaurant-talwandi/info"|"21"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.4"|"25"
"FNP Cakes N More"|"250"|"Bakery"|"Kota"|"Talwandi"|"https://www.zomato.com/kota/fnp-cakes-n-more-1-talwandi/info"|"21"|"Bakery"|"11am to 11pm(Mon-Sun)"|"Good"|"3.7"|"20"
"SSD Bake & Taste"|"250"|"Fast Food"|"Kota"|"Indraprastha Industrial Area"|"https://www.zomato.com/kota/ssd-bake-taste-indraprastha-industrial-area/info"|"21"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"40"
"New Sai Bakery and Fast Food"|"150"|"Street Food,Continental"|"Kota"|"Talwandi"|"https://www.zomato.com/kota/new-sai-bakery-and-fast-food-talwandi/info"|"21"|"Quick Bites"|"1pm to 11pm(Mon-Sun)"|"Average"|"3.4"|"24"
"The Urban Mandrain"|"500"|"North Indian,Chinese,Continental,Italian"|"Kota"|"Talwandi"|"https://www.zomato.com/kota/the-urban-mandrain-talwandi/info"|"21"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"25"
"Shree Sai Burger & Sandwich"|"250"|"Fast Food"|"Kota"|"Talwandi"|"https://www.zomato.com/kota/shree-sai-burger-sandwich-talwandi/info"|"21"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"14"
"Cafe 127"|"300"|"Fast Food,Chinese"|"Kota"|"Chawani"|"https://www.zomato.com/kota/cafe-127-1-chawani/info"|"21"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
