"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Hotel Bharat Plaza"|"300"|"North Indian"|"Kota"|"Dhanmandi"|"https://www.zomato.com/kota/hotel-bharat-plaza-dhanmandi/info"|"17"|"Quick Bites"|"(Mon-Sun)"|"None"|"NEW"|"NEW"
"Natkhat FastFood And Confectionery"|"150"|"Fast Food"|"Kota"|"RK Puram - E"|"https://www.zomato.com/kota/natkhat-fastfood-and-confectionery-rk-puram-e/info"|"17"|"Confectionery"|"10am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Nut Bolt"|"500"|"North Indian"|"Kota"|"Talwandi"|"https://www.zomato.com/kota/nut-bolt-talwandi/info"|"17"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Shree Madhav Restaurant"|"200"|"North Indian"|"Kota"|"Ladpura"|"https://www.zomato.com/kota/shree-madhav-restaurant-ladpura/info"|"17"|"Fine Dining"|"(Mon-Sun)"|"None"|"NEW"|"NEW"
"Perfect Mess"|"200"|"North Indian"|"Kota"|"Rangbari"|"https://www.zomato.com/kota/perfect-mess-rangbari/info"|"17"|"Mess"|"7am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Lunch Box"|"300"|"North Indian"|"Kota"|"Chawani"|"https://www.zomato.com/kota/lunch-box-chawani/info"|"17"|"none"|"12noon to 3pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Sonal Fast Food & Mess"|"150"|"Fast Food"|"Kota"|"Rangbari"|"https://www.zomato.com/kota/sonal-fast-food-mess-rangbari/info"|"17"|"Kiosk"|"4pm to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Pizza Fun"|"300"|"Pizza"|"Kota"|"Cinemall-- Indraprastha Industrial Area"|"https://www.zomato.com/kota/pizza-fun-indraprastha-industrial-area/info"|"17"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.8"|"70"
"Hot Chicken"|"200"|"Mughlai"|"Kota"|"Kota Industrial Area"|"https://www.zomato.com/kota/hot-chicken-kota-industrial-area/info"|"17"|"Quick Bites"|"9am to 3am(Mon-Sun)"|"Good"|"3.5"|"74"
"The Khurana's Kitchen"|"300"|"North Indian,Mughlai"|"Kota"|"Talwandi"|"https://www.zomato.com/kota/the-khuranas-kitchen-1-talwandi/info"|"17"|"Quick Bites"|"630pm to 1030pm(Mon,Wed,Thu,Fri,Sat,Sun)..."|"Very Good"|"4.0"|"101"
"New Jai Shankar Dhaba"|"200"|"North Indian"|"Kota"|"Rangbari"|"https://www.zomato.com/kota/new-jai-shankar-dhaba-rangbari/info"|"17"|"none"|"11am to 11pm(Mon-Sun)"|"Good"|"3.8"|"51"
"Tott Kota"|"200"|"Mughlai"|"Kota"|"Talwandi"|"https://www.zomato.com/kota/tott-kota-talwandi/info"|"17"|"Quick Bites"|"1130am to 11pm(Mon-Sun)"|"Good"|"3.8"|"83"
"Kundanam"|"500"|"North Indian,Fast Food"|"Kota"|"Chawani"|"https://www.zomato.com/kota/kundanam-chawani/info"|"17"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Good"|"3.6"|"70"
"Maheshwari Restaurant"|"400"|"North Indian"|"Kota"|"RPS Colony"|"https://www.zomato.com/kota/maheshwari-restaurant-rps-colony/info"|"17"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Good"|"3.8"|"101"
"Burger Garage"|"200"|"Burger,Fast Food"|"Kota"|"Talwandi"|"https://www.zomato.com/kota/burger-garage-talwandi/info"|"17"|"Quick Bites"|"1130am to 11pm(Mon-Sun)"|"Good"|"3.8"|"67"
