"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Krishna Snacks Corner"|"150"|"Street Food"|"Amritsar"|"Ranjit Avenue"|"https://www.zomato.com/amritsar/krishna-snacks-corner-ranjit-avenue/info"|"20"|"Quick Bites"|"8am to 8pm(Mon-Sat),Closed(Sun)"|"Not rated"|"-"|"-"
"Munim Di Hatti"|"100"|"Beverages"|"Amritsar"|"Lawrence Road"|"https://www.zomato.com/amritsar/munim-di-hatti-lawrence-road/info"|"20"|"Beverage Shop"|"10am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Pizza Lovers"|"200"|"Pizza,Fast Food"|"Amritsar"|"Lawrence Road"|"https://www.zomato.com/amritsar/pizza-lovers-lawrence-road/info"|"20"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Just Baked"|"200"|"Bakery"|"Amritsar"|"Ranjit Avenue"|"https://www.zomato.com/amritsar/just-baked-ranjit-avenue/info"|"20"|"Bakery"|"11am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"American food"|"150"|"Burger,Cafe"|"Amritsar"|"Basant Nagar"|"https://www.zomato.com/amritsar/american-food-basant-nagar/info"|"20"|"Café"|"(Mon-Sun)"|"None"|"NEW"|"NEW"
"Backyard Burgers"|"200"|"Fast Food,Burger,Desserts,Beverages"|"Amritsar"|"Rani Ka Bagh"|"https://www.zomato.com/amritsar/backyard-burgers-rani-ka-bagh/info"|"20"|"Quick Bites"|"12noon to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Amritsari Kulcha"|"0"|"North Indian"|"Amritsar"|"INA Colony"|"https://www.zomato.com/amritsar/amritsari-kulcha-ina-colony/info"|"20"|"Quick Bites"|"(Mon-Sun)"|"None"|"NEW"|"NEW"
"Bhagwati Kulcha And Spicy Hut"|"200"|"North Indian"|"Amritsar"|"Basant Nagar"|"https://www.zomato.com/amritsar/bhagwati-kulcha-and-spicy-hut-basant-nagar/info"|"20"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Funky Junky"|"350"|"Fast Food,Italian"|"Amritsar"|"Ranjit Avenue"|"https://www.zomato.com/amritsar/funky-junky-ranjit-avenue/info"|"20"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Bhadur kulcha corner"|"0"|""|"Amritsar"|"Basant Nagar"|"https://www.zomato.com/amritsar/bhadur-kulcha-corner-basant-nagar/info"|"20"|"Casual Dining"|"1030am to 9pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"J J Brothers Kulcha Point"|"100"|"Street Food,Fast Food"|"Amritsar"|"Shastri Nagar"|"https://www.zomato.com/amritsar/j-j-brothers-kulcha-point-shastri-nagar/info"|"20"|"Quick Bites"|"9am to 1030pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Sethi's Charcoal Grill"|"400"|"North Indian,Desserts,Beverages"|"Amritsar"|"Ranjit Avenue"|"https://www.zomato.com/amritsar/sethis-charcoal-grill-ranjit-avenue/info"|"20"|"Casual Dining"|"4pm to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Sweet Infuzion"|"300"|"Bakery"|"Amritsar"|"GT Road"|"https://www.zomato.com/amritsar/sweet-infuzion-gt-road/info"|"20"|"none"|"10am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Dawat E Punjab"|"700"|"North Indian,Chinese,Fast Food"|"Amritsar"|"Rani Ka Bagh"|"https://www.zomato.com/amritsar/dawat-e-punjab-rani-ka-bagh/info"|"20"|"Casual Dining"|"11am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Tamanna Restaurant"|"0"|"North Indian"|"Amritsar"|"INA Colony"|"https://www.zomato.com/amritsar/tamanna-restaurant-ina-colony/info"|"20"|"Quick Bites"|"(Mon-Sun)"|"None"|"NEW"|"NEW"
