"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Bon's Adda"|"400"|"Fast Food"|"Amritsar"|"Ranjit Avenue"|"https://www.zomato.com/amritsar/bons-adda-1-ranjit-avenue/info"|"23"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.7"|"60"
"Just Mughlai"|"300"|"Biryani,Hyderabadi,Lucknowi,North Indian,Mughlai"|"Amritsar"|"Ranjit Avenue"|"https://www.zomato.com/amritsar/just-mughlai-ranjit-avenue/info"|"23"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"37"
"Dinein 181"|"900"|"North Indian,Fast Food"|"Amritsar"|"Rani Ka Bagh"|"https://www.zomato.com/amritsar/dinein-181-rani-ka-bagh/info"|"23"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"46"
"Ravindra's Dhaba"|"300"|"North Indian,Chinese"|"Amritsar"|"Mohan Nagar"|"https://www.zomato.com/amritsar/ravindras-dhaba-mohan-nagar/info"|"23"|"Dhaba"|"11am to 11pm(Mon-Sun)"|"Average"|"3.4"|"35"
"Wah Ji Wah"|"200"|"North Indian"|"Amritsar"|"Town Hall"|"https://www.zomato.com/amritsar/wah-ji-wah-4-town-hall/info"|"23"|"Quick Bites"|"4pm to 11pm(Mon-Sun)"|"Good"|"3.5"|"26"
"Moti Mahal Premier - Golden Tulip"|"1000"|"North Indian,Chinese,Mughlai"|"Amritsar"|"Golden Tulip-- Rani Ka Bagh"|"https://www.zomato.com/amritsar/moti-mahal-premier-golden-tulip-rani-ka-bagh/info"|"23"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Good"|"3.9"|"45"
"The Chocolate Room"|"200"|"Cafe"|"Amritsar"|"Ranjit Avenue"|"https://www.zomato.com/amritsar/the-chocolate-room-ranjit-avenue/info"|"23"|"Café"|"1030am to 1230AM(Mon-Sun)"|"Good"|"3.6"|"63"
"The Amritsar Haveli"|"400"|"Salad,Chinese,Cafe,Sandwich,Fast Food,North Indian,Desserts"|"Amritsar"|"Town Hall"|"https://www.zomato.com/amritsar/the-amritsar-haveli-town-hall/info"|"23"|"Quick Bites"|"6am to 1130pm(Mon-Sun)"|"Average"|"3.3"|"17"
"Oka Open Kitchen At Astoria"|"1000"|"North Indian"|"Amritsar"|"Ranjit Avenue"|"https://www.zomato.com/amritsar/oka-open-kitchen-at-astoria-ranjit-avenue/info"|"23"|"Casual Dining"|"12noon to 11pm(Mon-Sun)"|"Good"|"3.8"|"52"
"Lets Chai"|"500"|"Fast Food,Beverages,North Indian"|"Amritsar"|"Ranjit Avenue"|"https://www.zomato.com/amritsar/lets-chai-ranjit-avenue/info"|"23"|"Quick Bites"|"12noon to 11pm(Mon-Sun)"|"Good"|"3.6"|"42"
"Irish Beach"|"1200"|"Continental,Italian"|"Amritsar"|"Mall Road"|"https://www.zomato.com/amritsar/irish-beach-mall-road/info"|"23"|"Club"|"12noon to 1130pm(Mon-Sun)"|"Good"|"3.5"|"42"
"Tandoori Hut"|"400"|"North Indian,Chinese"|"Amritsar"|"GT Road"|"https://www.zomato.com/amritsar/tandoori-hut-gt-road/info"|"23"|"Quick Bites"|"9am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"The Khansama"|"500"|"North Indian,Chinese"|"Amritsar"|"Ranjit Avenue"|"https://www.zomato.com/amritsar/the-khansama-ranjit-avenue/info"|"23"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.0"|"17"
"Baskin Robbins"|"300"|"Ice Cream"|"Amritsar"|"Ranjit Avenue"|"https://www.zomato.com/amritsar/baskin-robbins-ranjit-avenue/info"|"23"|"Dessert Parlor"|"10am to 12midnight(Mon-Sun)"|"Good"|"3.7"|"26"
"Abhi's Kitchen Club"|"500"|"North Indian,Chinese"|"Amritsar"|"Mohan Nagar"|"https://www.zomato.com/amritsar/abhis-kitchen-club-mohan-nagar/info"|"23"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"42"
