"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Valentine's Cafe"|"250"|"North Indian,Fast Food"|"Bhopal"|"Jhangirabad"|"https://www.zomato.com/bhopal/valentines-cafe-jhangirabad/info"|"71"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Hotel Afghan"|"400"|"North Indian"|"Bhopal"|"Airport Area"|"https://www.zomato.com/bhopal/hotel-afghan-airport-area/info"|"71"|"Quick Bites"|"2pm to 12midnight(Mon-Sun)"|"Average"|"3.0"|"8"
"Sankalp Express"|"250"|"South Indian"|"Bhopal"|"Maharana Pratap Nagar"|"https://www.zomato.com/bhopal/sankalp-express-maharana-pratap-nagar/info"|"71"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"3.1"|"4"
"Frooty and Maggie Beverages"|"150"|"Chinese,Beverages"|"Bhopal"|"JP Nagar"|"https://www.zomato.com/bhopal/frooty-and-maggie-beverages-jp-nagar/info"|"71"|"Quick Bites"|"1pm to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Chaiwala Tefé"|"300"|"Tea,Fast Food"|"Bhopal"|"Maharana Pratap Nagar"|"https://www.zomato.com/bhopal/chaiwala-tefé-maharana-pratap-nagar/info"|"71"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.0"|"7"
"Golden Lakes Hotel"|"500"|"South Indian,Chinese,North Indian"|"Bhopal"|"Airport Area"|"https://www.zomato.com/bhopal/golden-lakes-hotel-airport-area/info"|"71"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.0"|"8"
"Maharaja Sweets"|"250"|"Mithai,Chinese,Fast Food"|"Bhopal"|"JP Nagar"|"https://www.zomato.com/bhopal/maharaja-sweets-jp-nagar/info"|"71"|"Sweet Shop"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Zaika"|"0"|"North Indian,Biryani"|"Bhopal"|"Peer Gate Area"|"https://www.zomato.com/bhopal/zaika-peer-gate-area/info"|"71"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"2.8"|"4"
"Paan-E-Bhopal"|"300"|"Fast Food"|"Bhopal"|"BHEL"|"https://www.zomato.com/bhopal/paan-e-bhopal-bhel/info"|"71"|"none"|"11am to 11pm(Mon-Sun)"|"Average"|"3.1"|"5"
"SS Soda Point"|"100"|"Beverages"|"Bhopal"|"Kolar"|"https://www.zomato.com/bhopal/ss-soda-point-kolar/info"|"71"|"Beverage Shop"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"J.Laxmi South Indian Dish"|"150"|"South Indian"|"Bhopal"|"BHEL"|"https://www.zomato.com/bhopal/j-laxmi-south-indian-dish-bhel/info"|"71"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.0"|"5"
"Naitik"|"400"|"Fast Food,Bakery"|"Bhopal"|"BHEL"|"https://www.zomato.com/bhopal/naitik-bhel/info"|"71"|"Quick Bites"|"10am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Delhi Food Factory"|"700"|"North Indian,Chinese"|"Bhopal"|"Maharana Pratap Nagar"|"https://www.zomato.com/bhopal/delhi-food-factory-maharana-pratap-nagar/info"|"71"|"none"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Public Café"|"700"|"Continental"|"Bhopal"|"Maharana Pratap Nagar"|"https://www.zomato.com/bhopal/public-café-maharana-pratap-nagar/info"|"71"|"none"|"11am to 1130pm(Mon-Sun)"|"Average"|"3.2"|"8"
"Arya Bhawan Thalis & Combo"|"200"|"North Indian"|"Bhopal"|"Maharana Pratap Nagar"|"https://www.zomato.com/bhopal/arya-bhawan-thalis-combo-maharana-pratap-nagar/info"|"71"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.2"|"5"
