"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Drool Ah!"|"350"|"Fast Food"|"Bhopal"|"Gulmohar Colony"|"https://www.zomato.com/bhopal/drool-ah-gulmohar-colony/info"|"48"|"Quick Bites"|"1130am to 11pm(Mon),11am to 11pm(Tue-Sun)"|"Average"|"3.3"|"38"
"Amrapali"|"150"|"North Indian,Chinese"|"Bhopal"|"TT Nagar"|"https://www.zomato.com/bhopal/amrapali-tt-nagar/info"|"48"|"Casual Dining"|"9am to 11pm(Mon-Sun)"|"Average"|"3.2"|"32"
"The Angry Chef"|"300"|"Fast Food,Burger,Sandwich,Italian,Beverages"|"Bhopal"|"Arera Colony"|"https://www.zomato.com/the-angry-chef-food-truck/info"|"48"|"Food Truck"|"3pm to 11pm(Mon-Sat),2pm to 12midnight(Sun)"|"Good"|"3.6"|"37"
"Baker Street"|"250"|"Fast Food,Sandwich,Chinese,Beverages"|"Bhopal"|"Hoshangabad Road"|"https://www.zomato.com/bhopal/baker-street-hoshangabad-road/info"|"48"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Al-haqmee"|"300"|"North Indian,Fast Food"|"Bhopal"|"Peer Gate Area"|"https://www.zomato.com/bhopal/al-haqmee-peer-gate-area/info"|"48"|"Quick Bites"|"4pm to 1230AM(Mon-Sun)"|"Good"|"3.7"|"37"
"Gurukripa Celebration"|"350"|"Bakery,Fast Food"|"Bhopal"|"BHEL"|"https://www.zomato.com/bhopal/gurukripa-celebration-bhel/info"|"48"|"Bakery"|"11am to 11pm(Mon,Tue,Thu,Fri,Sat,Sun),Closed..."|"Good"|"3.5"|"27"
"Gupta Ji Ka Shudh Sahakari Bhojnalaya"|"150"|"North Indian"|"Bhopal"|"Jhangirabad"|"https://www.zomato.com/bhopal/gupta-ji-ka-shudh-sahakari-bhojnalaya-jhangirabad/info"|"48"|"Bhojanalya"|"11am to 1135pm(Mon),11am to 12midnight(Tue..."|"Good"|"3.6"|"27"
"Biryani And Roll Centre"|"300"|"Biryani,Rolls"|"Bhopal"|"BHEL"|"https://www.zomato.com/bhopal/biryani-and-roll-centre-bhel/info"|"48"|"none"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"35"
"Desi Tadka"|"300"|"North Indian,Chinese,Fast Food,Beverages,Desserts"|"Bhopal"|"Gulmohar Colony"|"https://www.zomato.com/bhopal/desi-tadka-3-gulmohar-colony/info"|"48"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"34"
"Dew Drops"|"400"|"Fast Food,Momos,Chinese,Street Food,Beverages,Pizza"|"Bhopal"|"Arera Colony"|"https://www.zomato.com/bhopal/dew-drops-arera-colony/info"|"48"|"none"|"10am to 12midnight(Mon-Sun)"|"Good"|"3.7"|"26"
"Royal Chicken Fast Food"|"200"|"Fast Food,North Indian"|"Bhopal"|"Maharana Pratap Nagar"|"https://www.zomato.com/bhopal/royal-chicken-fast-food-maharana-pratap-nagar/info"|"48"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"35"
"The Forestaa Bistro, Cafe and Lounge"|"350"|"Fast Food,Beverages"|"Bhopal"|"Arera Colony"|"https://www.zomato.com/bhopal/the-forestaa-bistro-cafe-and-lounge-arera-colony/info"|"48"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.7"|"29"
"Dubai Return Chef"|"200"|"South Indian,Chinese,Burger,Rolls"|"Bhopal"|"JP Nagar"|"https://www.zomato.com/bhopal/dubai-return-chef-jp-nagar/info"|"48"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.6"|"25"
"Shiv Shankar Bhojnalaya"|"400"|"North Indian"|"Bhopal"|"Peer Gate Area"|"https://www.zomato.com/bhopal/shiv-shankar-bhojnalaya-peer-gate-area/info"|"48"|"Bhojanalya"|"930am to 1130pm(Mon-Sun)"|"Good"|"3.6"|"34"
"Nai Dilli"|"300"|"North Indian"|"Bhopal"|"Airport Area"|"https://www.zomato.com/bhopal/nai-dilli-airport-area/info"|"48"|"Quick Bites"|"12noon to 11pm(Mon-Sun)"|"Good"|"3.6"|"29"
